num_hidden_units,output_dimension,loader,logdir,temperature,algorithm,steps,offset_left,learning_rate,batch_size,max_iterations,time_offsets,offset_right
num_hidden_units,output_dimension,loader,logdir,temperature,algorithm,steps,offset_left,learning_rate,batch_size,max_iterations,time_offsets,offset_right,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,C_svm,valid_total_r2_svm,valid_position_error_svm,valid_position_r2_svm,test_total_r2_svm,test_position_error_svm,test_position_r2_svm,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,2,0,[0.91973921 0.94175244 0.79698824],[0.95251301 0.96282307 0.86967327],[0.66029105 0.51280212 0.5490369 ],[0.49808296 0.58450446 0.36579302],25,-0.2792329477146657,0.17269814014434814,0.0784887119891885,-0.46403080807026953,0.2567523717880249,-0.08900325298002154,"[0.06309573444801933, 0.01, 0.15848931924611143, 0.01]","[0.8692057985284882, 0.2673203561314317, -0.25911875389973876, 0.2374582059157462]","[0.05866163182231349, 0.11460420283004402, 0.15057275638938505, 0.12087909710993355]","[0.95305731570523, 0.5580445293959683, 0.07549211340953277, 0.35826695873588876]",-0.4951839551951844,0.20737255292059176,-0.1312567919130303,"[0.7296105187920636, 0.7193913701396873, 0.698278178763562, 0.6990411727962683, 0.7173368481871165, 0.6968671436536168, 0.731680749764962, 0.708422517133355, 0.7155098988709225]","[0.8973251928492983, 0.8772090178945015, 0.8684128630589024, 0.8725841021254394, 0.8922621727918306, 0.8789909832369673, 0.8909520298342096, 0.8787982227357324, 0.8924807375737428]","[0.5699490238910306, 0.5707490673712773, 0.5451117106647229, 0.5355228450398238, 0.5459829935959092, 0.5230398895360937, 0.5812962340138448, 0.5494216159412016, 0.5575392639348707]","[0.5353109919771851, 0.5342113728081694, 0.5129014002404948, 0.5095669870371432, 0.520045070487069, 0.4970226201903922, 0.5447426225828631, 0.5257408667958439, 0.5029126416299513]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,2,0,[0.88433715 0.93875625 0.80173556],[0.90653211 0.96018426 0.88506436],[0.74532864 0.62189834 0.51840052],[0.62813781 0.59188009 0.4061111 ],16,0.2121380331485274,0.1200927197933197,0.28230644043885955,-0.23652096585033422,0.17423200607299805,0.11370794514306437,"[0.06309573444801933, 0.01, 0.15848931924611143, 0.01]","[0.8692057985284882, 0.2673203561314317, -0.25911875389973876, 0.2374582059157462]","[0.05866163182231349, 0.11460420283004402, 0.15057275638938505, 0.12087909710993355]","[0.95305731570523, 0.5580445293959683, 0.07549211340953277, 0.35826695873588876]",-0.2370163486796398,0.17054968740834953,0.0698727339838423,"[0.8595448629555417, 0.8571812015475643, 0.8659184450986305, 0.8586632530423488, 0.8618558110524958, 0.8721100432057293, 0.858240406085006, 0.8640681300169261, 0.8656388328595415]","[0.9700569768229537, 0.9726817634559444, 0.9722533487748234, 0.9727309378580985, 0.9738310563488466, 0.974828411003697, 0.9746868567557, 0.9695040724026441, 0.9771444020118499]","[0.7075743500142814, 0.6796950097412123, 0.6897683963214618, 0.7106279270466239, 0.7240758033154111, 0.7099576888955971, 0.7048784320639762, 0.7132412984556774, 0.7381483480280423]","[0.6342798090075512, 0.6270803455511847, 0.6693588735578899, 0.6247879090822127, 0.6289471213333552, 0.6705258423826029, 0.6159743675066061, 0.655453559884613, 0.6189210076550546]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,3,0,[0.95459108 0.81741337 0.9249581 ],[0.96949955 0.92057347 0.95681649],[0.64951351 0.43725647 0.77573513],[0.70798595 0.39449907 0.59743852],25,0.8917807436045143,0.057303961366415024,0.9265712636093071,0.7834356467047819,0.059543341398239136,0.9072939159712589,"[0.01, 0.01, 0.3981071705534973, 0.025118864315095794]","[0.8941833466811255, 0.2376013267068567, -0.323163360357426, 0.2626508286641707]","[0.06915873762144426, 0.12241284909468286, 0.1521171797168379, 0.11843492393176086]","[0.9274983470188165, 0.5072298747826514, 0.039767289662175465, 0.4142041069186938]",0.7744004187376085,0.06662971512539384,0.9060946030401577,"[0.9794343739685143, 0.9786179835899018, 0.9743272677767888, 0.9771963571504642, 0.9690070991787268, 0.9777366655291461, 0.9764141365606035, 0.9756200912508984, 0.973172110550688]","[0.9965583158527642, 0.9962220599254971, 0.9959355416124884, 0.996515299648212, 0.9966776782101959, 0.9961055473506568, 0.9966314497302348, 0.9964947653500175, 0.9964678944392356]","[0.9536869884064513, 0.9439883616079466, 0.9316759566672611, 0.9358003947317224, 0.9161765171129229, 0.9409898519797452, 0.934929910587687, 0.9295047760894398, 0.9257666567118816]","[0.9370514366893197, 0.9406344595459514, 0.9287197272618594, 0.9385496531068549, 0.9095807505619904, 0.9372927140607766, 0.9352764381939567, 0.9359096912489745, 0.9253056796281071]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,3,0,[0.95767064 0.83210508 0.88181559],[0.97125154 0.91238805 0.91708122],[0.66963023 0.36409171 0.54775812],[0.7073373  0.38821746 0.48320343],9,0.21881297418895365,0.1277618408203125,0.46620179070018875,0.18863360567243773,0.16847288608551025,0.2578485891865372,"[0.01, 0.01, 0.3981071705534973, 0.025118864315095794]","[0.8941833466811255, 0.2376013267068567, -0.323163360357426, 0.2626508286641707]","[0.06915873762144426, 0.12241284909468286, 0.1521171797168379, 0.11843492393176086]","[0.9274983470188165, 0.5072298747826514, 0.039767289662175465, 0.4142041069186938]",0.21669475892671688,0.16169022551226087,0.27532443067449597,"[0.8526764892701791, 0.820529688211662, 0.8297380579352013, 0.827685491441561, 0.7866501871170665, 0.8296700959229092, 0.8240084772834759, 0.82299412604131, 0.8230285915082248]","[0.941167763340927, 0.9283250368681625, 0.9414196596419123, 0.946874071128363, 0.9195452044173749, 0.9350872827435922, 0.9339588202175951, 0.9327665697331446, 0.925915618763895]","[0.7516970967293486, 0.6727596779877532, 0.726718084806277, 0.6954615128560752, 0.6672507484666635, 0.7193530375140217, 0.7122077179159229, 0.6937654168567123, 0.6766839311822398]","[0.6811780122598928, 0.6369021796314773, 0.6102260868971218, 0.6126981051443131, 0.5271894182292512, 0.627514929816969, 0.6256208028840309, 0.6280258001746476, 0.6517454837155827]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,3,0,[0.94007333 0.93798833 0.83525451],[0.9593011  0.95491865 0.89910271],[0.67303132 0.48843126 0.56833774],[0.58011479 0.55520924 0.38753557],25,-0.33505055204691353,0.182236909866333,0.06098171295931487,-0.5101088748444947,0.269682377576828,-0.09829728965237838,"[0.01, 0.01, 0.3981071705534973, 0.025118864315095794]","[0.8941833466811255, 0.2376013267068567, -0.323163360357426, 0.2626508286641707]","[0.06915873762144426, 0.12241284909468286, 0.1521171797168379, 0.11843492393176086]","[0.9274983470188165, 0.5072298747826514, 0.039767289662175465, 0.4142041069186938]",-0.5541204090602855,0.22146249033247645,-0.17172272676934974,"[0.7161794110049703, 0.7126983387893127, 0.6964476936237043, 0.7017639125184295, 0.7228049267578371, 0.6932669981138299, 0.7329115707392203, 0.702368260957484, 0.7418203432164625]","[0.8811947788356367, 0.8648664957654645, 0.8636697346578174, 0.8535547063281924, 0.8846807057617282, 0.8631630873306992, 0.8848074052008496, 0.8635422451174315, 0.8970742381989876]","[0.5639510521469245, 0.5725558784758729, 0.5569439108042974, 0.571311545688746, 0.5611264451581015, 0.5278076152903477, 0.5838352921809766, 0.5411869123354099, 0.5983548455666646]","[0.5200717123394907, 0.5288189535303898, 0.5050180148919708, 0.5240572461900321, 0.5364455022794816, 0.5066833664405105, 0.5526433009740203, 0.5312800684300221, 0.5504537484346995]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,3,0,[0.94015912 0.91526839 0.73282573],[0.95754979 0.93383891 0.84872012],[0.82161286 0.5837754  0.40757172],[0.72548846 0.61738724 0.34034437],16,0.21733073521196997,0.11705956608057022,0.36859113883656325,-0.21125406739190367,0.15329839289188385,0.22479952611809784,"[0.01, 0.01, 0.3981071705534973, 0.025118864315095794]","[0.8941833466811255, 0.2376013267068567, -0.323163360357426, 0.2626508286641707]","[0.06915873762144426, 0.12241284909468286, 0.1521171797168379, 0.11843492393176086]","[0.9274983470188165, 0.5072298747826514, 0.039767289662175465, 0.4142041069186938]",-0.19888517877164116,0.15154240972182015,0.2219098550323666,"[0.8744386291524447, 0.86176513292265, 0.8721264510250046, 0.8686779803782055, 0.8699623359822949, 0.8835831638986128, 0.8704259736869444, 0.8677606442588677, 0.8643460508484901]","[0.9768833596632943, 0.9733540323998661, 0.9756295517789683, 0.9702071716077887, 0.9743415870078412, 0.976134734399864, 0.9787158879461225, 0.9694224521396007, 0.9758332817945421]","[0.7247897982546784, 0.6938601698431569, 0.6984658878673046, 0.7174931277897861, 0.7306847669903732, 0.7260531757058103, 0.7097662882982213, 0.6887403903794924, 0.7078672916463392]","[0.6678042924879906, 0.6377663941542098, 0.6689441769919348, 0.6642843930189316, 0.6607542853922712, 0.7064177527576335, 0.6524879099094673, 0.6813278360151727, 0.6345025344698185]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,4,2,[0.93527521 0.95532517 0.94272183],[0.95615557 0.9580447  0.9416648 ],[0.63459896 0.6354289  0.8648606 ],[0.71596109 0.67087028 0.84894717],25,0.6025731113972989,0.06807255744934082,0.8418257505777812,0.5820900148464634,0.05670052766799927,0.8665174877279656,"[6.309573444801936, 0.01, 100.0, 0.025118864315095794]","[0.607992490337456, 0.34129160997126373, -0.24551353802123344, 0.5095269602278224]","[0.07023428565281797, 0.11472604921453489, 0.14499238740982, 0.09046501762164938]","[0.8534257503843367, 0.6613279189623673, 0.1965270754564592, 0.5433429773916574]",0.5825111086501124,0.05837069128687278,0.8626887353137845,"[0.9670765758309474, 0.963805193861154, 0.9726954326689432, 0.9701600370939883, 0.9584707509406517, 0.9648665688565142, 0.9698600912208936, 0.9732326765850455, 0.9646422561736894]","[0.9950474869528513, 0.9953426025060307, 0.9953496015777651, 0.9957976040108427, 0.9948153918129535, 0.9955059554254158, 0.9946489704096063, 0.995329434130578, 0.9946469444624974]","[0.9029898902445651, 0.8904280756623898, 0.9278502510405501, 0.9131690533060214, 0.888342534443105, 0.9054383258477608, 0.9214018358256123, 0.9287665743327468, 0.9053900313655427]","[0.9189438453129082, 0.9139654409184658, 0.9205898845915407, 0.9264061887273008, 0.8868368516218498, 0.9043108454719412, 0.9189695052474071, 0.9272679361224073, 0.9035930645120492]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,4,2,[0.95805728 0.93264734 0.92955241],[0.97421728 0.95006656 0.93466693],[0.7260504  0.52831207 0.76367326],[0.81441107 0.60005427 0.79258584],9,0.339233226829672,0.1044345498085022,0.6104949578107874,0.3831126883483941,0.12005347013473511,0.6252305544151449,"[6.309573444801936, 0.01, 100.0, 0.025118864315095794]","[0.607992490337456, 0.34129160997126373, -0.24551353802123344, 0.5095269602278224]","[0.07023428565281797, 0.11472604921453489, 0.14499238740982, 0.09046501762164938]","[0.8534257503843367, 0.6613279189623673, 0.1965270754564592, 0.5433429773916574]",0.45321169513588594,0.1096559922714116,0.6598260879268218,"[0.9213481593478209, 0.9293060027471544, 0.5844023993559042, 0.6400808292156674, 0.588763246239323, 0.6096067770382012, 0.6205626663855798, 0.5727154400597846, 0.6084425321813516]","[0.9564392318156217, 0.9570060236824348, 0.6015100317874973, 0.6638983429171572, 0.6180005915219803, 0.6415847565251296, 0.6446341147677929, 0.596782803930015, 0.6326724344740263]","[0.8146977040250883, 0.8299096410634842, 0.5381899885770901, 0.5691842313823624, 0.4977414660539659, 0.4884208118751701, 0.5204396594825487, 0.4972309589118105, 0.5293901821114964]","[0.8577122977458925, 0.8846402574523943, 0.5585325302112126, 0.6013230157405137, 0.5497050524713596, 0.5766189030878166, 0.5944386418456522, 0.5381577561097926, 0.5749945714198171]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,4,2,[0.95588269 0.90676341 0.93694466],[0.96997436 0.94225085 0.93380531],[0.70126448 0.50027579 0.77572855],[0.81789976 0.6131663  0.7608339 ],16,-0.21247418753859382,0.17823819816112518,0.21839248050562787,-0.2302058068214682,0.217820942401886,0.0475089518643762,"[6.309573444801936, 0.01, 100.0, 0.025118864315095794]","[0.607992490337456, 0.34129160997126373, -0.24551353802123344, 0.5095269602278224]","[0.07023428565281797, 0.11472604921453489, 0.14499238740982, 0.09046501762164938]","[0.8534257503843367, 0.6613279189623673, 0.1965270754564592, 0.5433429773916574]",-0.23455185207706655,0.13553510455397821,-0.007735370921726492,"[0.7391209018502085, 0.7658671203944222, 0.7590243473105849, 0.7653771881937149, 0.7590774673610495, 0.7336859100927559, 0.754688078298006, 0.7373757337661004, 0.7272019687691434]","[0.8219647346017683, 0.8604502830325395, 0.8455614724994485, 0.8576066273099174, 0.849783286657741, 0.8272370869826755, 0.8415582269493243, 0.8279574383281072, 0.8162829053209805]","[0.6180180972121939, 0.6127715297048874, 0.6118143641960366, 0.6141600501545849, 0.5957466930945527, 0.5867218173148637, 0.6034713734620619, 0.573269376019851, 0.5744970139329645]","[0.5673419487030137, 0.5754057778367435, 0.5873398911276505, 0.583940922550372, 0.5883039041282273, 0.5507201744481764, 0.5876140686854582, 0.5735901782174165, 0.5641072225737748]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,4,2,[0.94930133 0.91794173 0.94544201],[0.9564266  0.94844577 0.94859514],[0.7943782  0.57867865 0.64266315],[0.8816811  0.68344408 0.63292052],16,0.469265599841314,0.08911675214767456,0.5178222767653626,0.5037023146227438,0.09112414717674255,0.695134069977594,"[6.309573444801936, 0.01, 100.0, 0.025118864315095794]","[0.607992490337456, 0.34129160997126373, -0.24551353802123344, 0.5095269602278224]","[0.07023428565281797, 0.11472604921453489, 0.14499238740982, 0.09046501762164938]","[0.8534257503843367, 0.6613279189623673, 0.1965270754564592, 0.5433429773916574]",0.5217152402910635,0.09215107340119827,0.6965494191686472,"[0.9145662436763633, 0.9110784901415916, 0.9192770279814084, 0.9159625649776476, 0.921175472356739, 0.9075293098181326, 0.92620288185948, 0.9258292754685061, 0.9252147791189659]","[0.9476594506402082, 0.9414255509882326, 0.9616463038608943, 0.9554770214558231, 0.9614759586846553, 0.9474511100188074, 0.96434729812729, 0.9641424236088149, 0.9641477656917569]","[0.7993330226267591, 0.8102041492490146, 0.781794052316835, 0.7721855037508459, 0.7946189876246995, 0.7802310258730886, 0.8046540165436885, 0.8046255023122529, 0.7933950496655009]","[0.8295063735505352, 0.8346685924423513, 0.7959520519841788, 0.8194512779755531, 0.8005595503768189, 0.7898210849601446, 0.816464666110921, 0.8121386316341034, 0.8213173102081525]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,5,2,[0.95399761 0.87776222 0.95444103],[0.96674022 0.87212837 0.96407575],[0.61625442 0.60186661 0.79689415],[0.76992549 0.7208496  0.8388918 ],4,0.6611241271342847,0.07054018974304199,0.8684184134437236,0.6067893154186255,0.06191420555114746,0.8642348819736905,"[6.309573444801936, 0.025118864315095794, 39.810717055349734, 0.06309573444801933]","[0.6614282982548392, 0.3424027627950777, -0.2904114781976767, 0.534642770667397]","[0.07339195521867659, 0.11851987091012695, 0.14488939439965598, 0.0858792963094866]","[0.8693309268051215, 0.6795473146804779, 0.10362567013087176, 0.5275689142272261]",0.6280289347660891,0.06120429922910259,0.8719413678548968,"[0.9700279109542184, 0.96702370915406, 0.9606294606086324, 0.9609599627397617, 0.9594252751489929, 0.9514643465470676, 0.9672130140489226, 0.9635974042047536, 0.959133854516013]","[0.9955937636208153, 0.9960049921244053, 0.994837351996246, 0.995948488509535, 0.9947040881212627, 0.9949922101562478, 0.9950416063603047, 0.9960591462837008, 0.9949639256562182]","[0.923711600959618, 0.9098112822879725, 0.8993319954545109, 0.8930303148408202, 0.8936678486838026, 0.8750222335086845, 0.9178118590523274, 0.8929036318284576, 0.8863589392494267]","[0.9139003175502198, 0.9107876708541846, 0.881121220484141, 0.8924768348595062, 0.8879534501361053, 0.8638534738563535, 0.9052375971748852, 0.9017296386854693, 0.8926534103357491]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,5,2,[0.95638896 0.86308354 0.87567052],[0.96363851 0.882937   0.88959261],[0.72430801 0.46484903 0.55791711],[0.81756917 0.61627413 0.71071218],25,0.3443365720948938,0.1145901083946228,0.655576868129617,0.41179704600049544,0.10744395852088928,0.6234328839059505,"[6.309573444801936, 0.025118864315095794, 39.810717055349734, 0.06309573444801933]","[0.6614282982548392, 0.3424027627950777, -0.2904114781976767, 0.534642770667397]","[0.07339195521867659, 0.11851987091012695, 0.14488939439965598, 0.0858792963094866]","[0.8693309268051215, 0.6795473146804779, 0.10362567013087176, 0.5275689142272261]",0.45509931721651614,0.10440750056095371,0.6420620892082827,"[0.8722228943922928, 0.8947428045504937, 0.9084273631242752, 0.9127129126696625, 0.873268776584962, 0.904081765793808, 0.9055623426823357, 0.9062246424962899, 0.912101647432451]","[0.9358179518271319, 0.9423795294155276, 0.9567173048263387, 0.9648040958631156, 0.9229381218571371, 0.9609203219192337, 0.9602202522014148, 0.9535759520383104, 0.9645291379297861]","[0.7072245942005725, 0.7658293136293509, 0.8307910267494973, 0.7913329618756185, 0.7537351061062969, 0.7825042967174834, 0.7962451091811404, 0.7959201734303596, 0.8167786047227451]","[0.7601219764949266, 0.8114667278912776, 0.7890089647029127, 0.8055177068412785, 0.7821968555224256, 0.7861118823045917, 0.7887561354650731, 0.8091291031810169, 0.7959132053330583]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,5,2,[0.97796297 0.94867114 0.93834709],[0.98176498 0.96562944 0.93677548],[0.82185838 0.57803358 0.70913289],[0.88229146 0.62844806 0.7613996 ],25,-0.2814873857122216,0.17195941507816315,0.122799326642825,-0.23827798483380613,0.21445679664611816,-0.006603631346153271,"[6.309573444801936, 0.025118864315095794, 39.810717055349734, 0.06309573444801933]","[0.6614282982548392, 0.3424027627950777, -0.2904114781976767, 0.534642770667397]","[0.07339195521867659, 0.11851987091012695, 0.14488939439965598, 0.0858792963094866]","[0.8693309268051215, 0.6795473146804779, 0.10362567013087176, 0.5275689142272261]",-0.25970764530409096,0.1459705003708338,-0.08759922858965008,"[0.7313987872059383, 0.7565571276222999, 0.7500297109034921, 0.7712551994707283, 0.7246636144334753, 0.7439517316158198, 0.7496119780093066, 0.741507625587519, 0.7370380647141627]","[0.8266324399238588, 0.8498318191054323, 0.8378034004157969, 0.8669983764677583, 0.8177871909690371, 0.840363074766238, 0.8477341878894161, 0.8374852238810021, 0.8286416660069552]","[0.5689394728396363, 0.6003534991179101, 0.596235968562855, 0.6009709752751511, 0.5584485740651018, 0.5943206578446015, 0.5711542826831826, 0.5739283755579572, 0.5739314548323301]","[0.554741060484134, 0.5742401531446846, 0.5809368973519037, 0.5923361480574156, 0.5586711680136047, 0.5551881673197173, 0.5708361413896892, 0.5671460567423378, 0.5743374408687544]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,5,2,[0.96757754 0.91587635 0.8915736 ],[0.96718003 0.93468562 0.90184291],[0.86624149 0.57059033 0.57501737],[0.91207934 0.70992196 0.69920668],4,0.5131147445740691,0.0927201509475708,0.5044036970306078,0.5140919737464692,0.09496822953224182,0.6661619870232389,"[6.309573444801936, 0.025118864315095794, 39.810717055349734, 0.06309573444801933]","[0.6614282982548392, 0.3424027627950777, -0.2904114781976767, 0.534642770667397]","[0.07339195521867659, 0.11851987091012695, 0.14488939439965598, 0.0858792963094866]","[0.8693309268051215, 0.6795473146804779, 0.10362567013087176, 0.5275689142272261]",0.5558555656312,0.08880296451870456,0.6899647232991579,"[0.9132116320622389, 0.9062716474822109, 0.9244259600048235, 0.924250589423974, 0.9248993694468562, 0.9154639591806313, 0.9185187704984853, 0.9284963163563975, 0.9226282991851247]","[0.9473322096784753, 0.942414279166, 0.9662152220040676, 0.9635264845354968, 0.9636359684589584, 0.954773729965766, 0.9574818197833715, 0.9676536073250185, 0.9654288149953145]","[0.8126073987081819, 0.8128539369019391, 0.803432163326831, 0.7834800734032602, 0.8030532504710918, 0.7991382660846839, 0.7930659323519671, 0.8121685062511576, 0.785995178140185]","[0.8071635920825665, 0.7852289740962126, 0.7914901853864098, 0.8250289342992646, 0.8133188234356706, 0.7908958061972737, 0.8093077016348641, 0.8056102444296989, 0.8015469158718537]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,0,5,1,[0.95115845 0.96741215 0.96474821],[0.97447586 0.96884599 0.97497686],[0.66820088 0.77599871 0.83167004],[0.74690289 0.75226464 0.87866828],16,0.7453788893668231,0.06648373603820801,0.8573188072505753,0.75132213394261,0.05123245716094971,0.8519870932763125,"[0.01, 6.309573444801936, 0.15848931924611143, 0.06309573444801933]","[0.748554456769448, 0.3062015907229398, -0.01807218423539399, 0.15291825777494286]","[0.07675778511812748, 0.13408514282145034, 0.1292169834698299, 0.12858455785111428]","[0.8525105370238464, 0.4968361063128045, 0.3411994698210833, 0.4469796388994064]",0.7543322166313592,0.061608157728873514,0.8523503748015224,"[0.9751107309023653, 0.9769882594496643, 0.9761835707286011, 0.9754724267879817, 0.9730321643253236, 0.9740471010529461, 0.9778450074391625, 0.9761258826649616, 0.975775656559276]","[0.9951307473106064, 0.9944707084748283, 0.9960727361791492, 0.9965848937779832, 0.9953135232364275, 0.9958169029071131, 0.9953908335774653, 0.9963474758957815, 0.9959918590225024]","[0.9222635448608413, 0.9305757372376243, 0.9298894095601392, 0.9192543962905213, 0.9138176612821924, 0.9173226280720671, 0.940100211421708, 0.9325735426626606, 0.9247254736943519]","[0.9515685335559695, 0.9580371727850879, 0.949421359023416, 0.953848662603126, 0.9500425158560261, 0.9494814653139212, 0.9501665131533716, 0.9465071810861302, 0.9507485330744626]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,1,5,1,[0.95322505 0.94622122 0.95815231],[0.972395   0.96555432 0.98532881],[0.68401718 0.58028816 0.63853196],[0.81039455 0.64985811 0.72362978],9,0.2749163869809502,0.13926541805267334,0.4860453021802016,0.23343928923392343,0.12385308742523193,0.6365632260119223,"[0.01, 6.309573444801936, 0.15848931924611143, 0.06309573444801933]","[0.748554456769448, 0.3062015907229398, -0.01807218423539399, 0.15291825777494286]","[0.07675778511812748, 0.13408514282145034, 0.1292169834698299, 0.12858455785111428]","[0.8525105370238464, 0.4968361063128045, 0.3411994698210833, 0.4469796388994064]",0.23693875906108794,0.11682073477719013,0.6414000993652409,"[0.637865166652598, 0.6955778343645568, 0.7250541731548946, 0.6504051615396046, 0.696385350361445, 0.6515409110074897, 0.666257333107787, 0.6847026442731563, 0.7026058356677881]","[0.7262909076439894, 0.7734946622661175, 0.809542701892445, 0.7457222481772696, 0.776146764659555, 0.7533838876746461, 0.7613554298906097, 0.7830461927482187, 0.7982172108123423]","[0.5293514010309414, 0.5909191527038883, 0.5897287156226679, 0.5169948131195684, 0.5872686511214241, 0.4845402279210302, 0.5086742769950752, 0.48586430843403905, 0.5166368785417593]","[0.5379201209065463, 0.6132876211729359, 0.6343397095415013, 0.5465156600101287, 0.624197393317346, 0.557836789792537, 0.5796762772545284, 0.5970349984075562, 0.6101510061853004]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,2,5,1,[0.95819833 0.9362073  0.96543839],[0.95935372 0.96063975 0.97975659],[0.73974833 0.523473   0.70877706],[0.75809726 0.60020221 0.77216502],9,-0.005471775661210672,0.1595723032951355,0.339799227458226,-0.17868040293951779,0.201255202293396,0.22726728521459127,"[0.01, 6.309573444801936, 0.15848931924611143, 0.06309573444801933]","[0.748554456769448, 0.3062015907229398, -0.01807218423539399, 0.15291825777494286]","[0.07675778511812748, 0.13408514282145034, 0.1292169834698299, 0.12858455785111428]","[0.8525105370238464, 0.4968361063128045, 0.3411994698210833, 0.4469796388994064]",-0.1903373487784862,0.17340202795472187,0.20952226684008335,"[0.7860568583004045, 0.7792688651484716, 0.811687761255728, 0.7817049986194108, 0.7560433685118427, 0.7819061849865521, 0.7947719541597186, 0.7803010124687705, 0.7977669131821997]","[0.8253337964965203, 0.8160774075427586, 0.8505282606357403, 0.8175979421954969, 0.7985247332039518, 0.8212884283794942, 0.8362841801935375, 0.8214798193668621, 0.8352541074395151]","[0.6702742541268489, 0.6382098109149903, 0.6702476266032713, 0.6644792109721886, 0.6241889085481416, 0.6431791177104323, 0.653613486867317, 0.6417024968979143, 0.672744576796129]","[0.6213452166369144, 0.6414525871004307, 0.6540767487926336, 0.6342077432109189, 0.5809001490059135, 0.6315493676237504, 0.6253650803519256, 0.6199093357857636, 0.6425168829052446]"
64,3,continuous,/logs,1.265961498923956,cebra-behavior,-1,5,0.0020507814090484,20000,1000,10,5,3,5,1,[0.96939889 0.9554768  0.97257225],[0.98025782 0.98619078 0.98201265],[0.81947774 0.59221481 0.73383676],[0.85684907 0.67119811 0.74026961],16,0.1348578270007275,0.12891027331352234,0.39515685771920206,0.2830940105187492,0.11999638378620148,0.5140919242642428,"[0.01, 6.309573444801936, 0.15848931924611143, 0.06309573444801933]","[0.748554456769448, 0.3062015907229398, -0.01807218423539399, 0.15291825777494286]","[0.07675778511812748, 0.13408514282145034, 0.1292169834698299, 0.12858455785111428]","[0.8525105370238464, 0.4968361063128045, 0.3411994698210833, 0.4469796388994064]",0.2824880060006139,0.10448085574736571,0.5163896335581534,"[0.868020950841475, 0.8636564966984386, 0.8656782339283353, 0.8523033810627912, 0.8537424083759312, 0.8614618975360616, 0.8622688701050683, 0.8490988952812226, 0.8758682781133788]","[0.9748740972120653, 0.9799195836469877, 0.9785579318997805, 0.9664508640725474, 0.963419189471853, 0.9788933226824419, 0.9771038077445299, 0.9507253179091024, 0.973642592036232]","[0.7040208934479653, 0.7017589514370103, 0.7027384939080648, 0.6845755594826191, 0.6786359043981193, 0.680673873992662, 0.6988236807761309, 0.706073588082636, 0.7299611168286514]","[0.7584772101285612, 0.7298872977856034, 0.7400547657181953, 0.7279635197570093, 0.7515471705640665, 0.7392307442412984, 0.7283303656645659, 0.7282351003425663, 0.7703477684067916]"
