n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right
n_components,metric,logdir,n_jobs,algorithm,steps,perplexity,initialization,early_exaggeration,offset_left,offset_right,animal,seed,repeat,all,train,valid,test,knn,valid_total_r2,valid_position_error,valid_position_r2,test_total_r2,test_position_error,test_position_r2,C_svm,valid_total_r2_svm,valid_position_error_svm,valid_position_r2_svm,test_total_r2_svm,test_position_error_svm,test_position_r2_svm,all_run_consistency,train_run_consistency,valid_run_consistency,test_run_consistency
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,7,1,[0.73257791 0.60832519 0.57752896],[0.70617982 0.58734431 0.55034969],[0.72358666 0.44092647 0.5879924 ],[0.68602359 0.51994328 0.53522236],25,-0.44621864367378006,0.4195221960544586,0.11726296461999353,-0.48254635210132424,0.4095184803009033,0.0865248464328855,"[6.309573444801936, 100.0, 100.0, 100.0]","[0.747119490305382, 0.07786990734712533, -0.4241089015283724, 0.023928712648377776]","[0.06941910906476445, 0.16829144228032078, 0.3121354068939063, 0.23180520429754037]","[0.7765307755055775, 0.36214540304536547, 0.1443907230094169, 0.3218057367426318]",-0.5147138243193967,0.30931817877490864,0.1751999864496655,"[0.4321584260941991, 0.3014377129739952, 0.41151702372247445, 0.4724350258852401, 0.35380094111047206, 0.42318972201116833, 0.47520504405934627, 0.43901142296168544, 0.5074877024403279]","[0.43707532378412206, 0.31152976938742305, 0.4142958863944191, 0.4755031677994251, 0.35714776630226486, 0.4242216046050258, 0.47825529255445065, 0.4398227174937417, 0.5101469646994943]","[0.3979291005669493, 0.23909804313667538, 0.4006193344851543, 0.44935027724774046, 0.33167297988775785, 0.39114419128963707, 0.45708233427906364, 0.4373495352806669, 0.4818282996211489]","[0.4220533789209445, 0.2733074413786103, 0.4037530793819507, 0.4605524657697188, 0.34319946685880365, 0.4388622080729902, 0.4621381826714339, 0.43596988646423634, 0.5023463088270443]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,7,1,[0.94099659 0.75819696 0.46446403],[0.9500408  0.73576931 0.45872397],[0.80984674 0.61883165 0.46361497],[0.84489282 0.6262127  0.45836612],25,-0.11115947961208823,0.32700273394584656,0.1382412043616298,-0.037606706957085935,0.2782703638076782,0.18581109074932967,"[6.309573444801936, 100.0, 100.0, 100.0]","[0.747119490305382, 0.07786990734712533, -0.4241089015283724, 0.023928712648377776]","[0.06941910906476445, 0.16829144228032078, 0.3121354068939063, 0.23180520429754037]","[0.7765307755055775, 0.36214540304536547, 0.1443907230094169, 0.3218057367426318]",0.06513300566364248,0.1654822342448412,0.35821137451812124,"[0.8530798377711999, 0.8442896513423193, 0.8347526710164971, 0.8354349642460305, 0.8556307966235559, 0.8704288717936954, 0.7805362241550609, 0.8327818276573123, 0.8621065512830621]","[0.8591226346634597, 0.8519677261921296, 0.8418360350746922, 0.8443550109475564, 0.8606852675763871, 0.873895630031544, 0.7865179292880524, 0.8367421956370322, 0.8642468431413257]","[0.8312286227052836, 0.8216164508666804, 0.8058618290085391, 0.8084033307495113, 0.8336571036701714, 0.8541568798042053, 0.7566379289382934, 0.8102850544118827, 0.8492053047585025]","[0.851233952097024, 0.838095028010027, 0.8364873671551719, 0.8296090724773469, 0.8566263301718892, 0.871289117803093, 0.7818445489924922, 0.8378585426557499, 0.8639272988954139]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,7,0,[0.82459146 0.59743747 0.9136362 ],[0.79367374 0.51161379 0.88287632],[0.54501472 0.29691971 0.74500937],[0.66690073 0.46215668 0.86104009],25,0.7803136270897045,0.07944711297750473,0.8810833017984592,0.7933911423874056,0.0870007872581482,0.8767122040846104,"[0.15848931924611143, 39.810717055349734, 0.3981071705534973, 100.0]","[0.8960013352932897, -0.019569716554656336, -0.5978420197359575, -0.05333130513114822]","[0.061301121678388026, 0.16848217479996097, 0.3423908372813247, 0.1763096381501561]","[0.9078294095629377, 0.2878477895327063, -0.003516346845080509, 0.19296434773157944]",0.8720174490288909,0.06843553695148452,0.9226110702299288,"[0.9314556682956354, 0.9505536234374266, 0.9312693151934897, 0.9429201624963456, 0.9465542817659534, 0.9463749816338277, 0.9478928271445874, 0.9411808650951796, 0.9374015054568638]","[0.9261946355231176, 0.946159981255422, 0.9260663572674176, 0.9375967749989389, 0.9411140967889928, 0.942753658369228, 0.9427676210727642, 0.9391391294698048, 0.930994535320543]","[0.9487525386988722, 0.9604479153961057, 0.9413449330894192, 0.9554372377000199, 0.9553839939081314, 0.9519225466827625, 0.9606792803396684, 0.9404460145246176, 0.9457139771318169]","[0.9362793723904765, 0.9584940507075173, 0.9410404786164659, 0.9517907554733354, 0.9586503017150916, 0.9548699301247652, 0.9559577725828812, 0.9484297219866317, 0.9534066454401676]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,7,0,[0.86218809 0.55462173 0.76751922],[0.82433969 0.4841189  0.71879367],[0.63557526 0.18979924 0.51140119],[0.74187268 0.41963565 0.61626096],25,-0.16459072357278245,0.2536388635635376,0.26688305183015015,-0.3030546717440365,0.2705238461494446,0.22609404375687636,"[0.15848931924611143, 39.810717055349734, 0.3981071705534973, 100.0]","[0.8960013352932897, -0.019569716554656336, -0.5978420197359575, -0.05333130513114822]","[0.061301121678388026, 0.16848217479996097, 0.3423908372813247, 0.1763096381501561]","[0.9078294095629377, 0.2878477895327063, -0.003516346845080509, 0.19296434773157944]",-0.09514309300914454,0.19347738461398145,0.3525538073614026,"[0.5930467138753952, 0.7191668914210502, 0.7466164646534333, 0.5573624899026282, 0.7058662708416197, 0.45762619875835636, 0.7239620477059797, 0.7291713111261091, 0.740702860618629]","[0.5776367255158754, 0.7301684772005896, 0.7663579752878998, 0.5438573964080381, 0.7327305360605536, 0.47649966190127985, 0.7314042228866522, 0.7397224099266287, 0.7673976127523832]","[0.6277686696806317, 0.6855219828499904, 0.7353713310783649, 0.5814952137426755, 0.6842692371842305, 0.40189114253316544, 0.7018792307621506, 0.6933703505176614, 0.7071195472732366]","[0.6060152537093926, 0.698593672861408, 0.6953029397934624, 0.5677448979629902, 0.6386952782746564, 0.438230335818774, 0.7027318629031475, 0.7062314275081345, 0.6798176952820265]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,7,0,[0.7113113  0.58301844 0.47685785],[0.7502629  0.5727353  0.59639141],[0.42596485 0.22047417 0.30794063],[0.58937342 0.42561151 0.34069542],25,-0.6271798820544695,0.5037647485733032,0.04290424415920968,-0.6075174449982558,0.47940126061439514,-0.08205370921474664,"[0.15848931924611143, 39.810717055349734, 0.3981071705534973, 100.0]","[0.8960013352932897, -0.019569716554656336, -0.5978420197359575, -0.05333130513114822]","[0.061301121678388026, 0.16848217479996097, 0.3423908372813247, 0.1763096381501561]","[0.9078294095629377, 0.2878477895327063, -0.003516346845080509, 0.19296434773157944]",-0.39569237920396744,0.3762255449168721,-0.04871056788728412,"[0.41362111280709646, 0.3431365073406717, 0.40650894356377126, 0.42831646004422375, 0.2992829339810167, 0.3709067440716773, 0.4329461405810053, 0.48314392145984186, 0.5070818016212768]","[0.3772141193790484, 0.32836349643731216, 0.35446242950009504, 0.37338962220706773, 0.2683111321047739, 0.3580357757105928, 0.39688585072361054, 0.45546660860664306, 0.467499182499281]","[0.42637437883771595, 0.3527789366849242, 0.44392665633067374, 0.45373288414136875, 0.31833098744439015, 0.38376236898109906, 0.45344149023006247, 0.46225933323927065, 0.4979212827643741]","[0.45849431532647106, 0.34073113680214906, 0.4140127463330019, 0.44019912055931226, 0.3193081265332981, 0.364347508385831, 0.4249274008453691, 0.4798331976481968, 0.5372764672799473]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,7,0,[0.9448955  0.78124843 0.5843885 ],[0.90887889 0.72019768 0.53463159],[0.82399767 0.46640609 0.31952373],[0.91526919 0.66317449 0.41633633],25,-0.14182865926383995,0.27209076285362244,0.1356639179630741,0.06918838634050155,0.29113954305648804,0.24737834280725224,"[0.15848931924611143, 39.810717055349734, 0.3981071705534973, 100.0]","[0.8960013352932897, -0.019569716554656336, -0.5978420197359575, -0.05333130513114822]","[0.061301121678388026, 0.16848217479996097, 0.3423908372813247, 0.1763096381501561]","[0.9078294095629377, 0.2878477895327063, -0.003516346845080509, 0.19296434773157944]",0.010638791502696088,0.22727338204921532,0.32111848281402566,"[0.7590914303836178, 0.6793713457231232, 0.7423625293962951, 0.6769061410819925, 0.6976577470106509, 0.702414096030846, 0.7618013541348617, 0.7593767776250112, 0.6904239988391666]","[0.7543451889847681, 0.6730817376158942, 0.7308530086311562, 0.6679677835084871, 0.6886009439943479, 0.693368173248288, 0.7618734512454497, 0.7528638356307586, 0.6881335995944601]","[0.7001923486888986, 0.633127777150853, 0.7030436435208935, 0.6140370363054306, 0.6534212111618227, 0.6391936483598674, 0.7145517687281091, 0.7181269961587939, 0.6337137579116123]","[0.7902635147901638, 0.720355142521496, 0.7812018777436898, 0.721542659163772, 0.7423798995435058, 0.7478928710219187, 0.7809715094819492, 0.7920745177349868, 0.7208513169137254]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,7,2,[0.81471862 0.67629016 0.91229288],[0.83119197 0.67340094 0.89170157],[0.50654941 0.51962715 0.77859086],[0.71928556 0.65217259 0.72097573],25,0.549754517238774,0.09577882289886475,0.8417466264605853,0.6203702944593524,0.07982784509658813,0.8693335822656952,"[0.025118864315095794, 0.01, 0.06309573444801933, 100.0]","[0.6768505688621, 0.29553953252839915, -0.5008364317339405, 0.3532633610290942]","[0.081757290470577, 0.19194084449250104, 0.3366849899820332, 0.1298190708971585]","[0.8923070535675182, 0.5091857489249407, 0.09670416497118306, 0.5301596520736538]",0.6589573821366188,0.0638033276819232,0.9138063715788239,"[0.9314556682956354, 0.9505536234374266, 0.9312693151934897, 0.9429201624963456, 0.9465542817659534, 0.9463749816338277, 0.9478928271445874, 0.9411808650951796, 0.9374015054568638]","[0.9361838519609627, 0.9556186718212222, 0.936071827311421, 0.9474862072620311, 0.9528250781324106, 0.9495857355805195, 0.9534607314340791, 0.9451455033510331, 0.9462308456858062]","[0.92190508890393, 0.9401801522733916, 0.9192143205547547, 0.930446835304031, 0.9274839435479274, 0.9428207016667692, 0.9370354957347886, 0.9340027007486038, 0.913850458585967]","[0.9208343007864674, 0.9394327385562575, 0.9229229926818345, 0.9359708356477849, 0.9382839646971832, 0.9362817313926419, 0.9343257598604875, 0.931476631269835, 0.9253753886989446]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,7,2,[0.79361778 0.70521109 0.71078785],[0.81805111 0.67596803 0.71887356],[0.52519018 0.40758086 0.49570752],[0.6569009  0.54997967 0.44689686],9,0.046585643977119694,0.2286616712808609,0.3726475073354615,0.1688280664965294,0.2310779094696045,0.4392005544698614,"[0.025118864315095794, 0.01, 0.06309573444801933, 100.0]","[0.6768505688621, 0.29553953252839915, -0.5008364317339405, 0.3532633610290942]","[0.081757290470577, 0.19194084449250104, 0.3366849899820332, 0.1298190708971585]","[0.8923070535675182, 0.5091857489249407, 0.09670416497118306, 0.5301596520736538]",0.23486856753911275,0.1772818959114712,0.5319011656382091,"[0.70616207063974, 0.6913430539884712, 0.7358313570814974, 0.7192548516937545, 0.784758062602875, 0.7267096698308415, 0.7276063203931074, 0.7408216276148839, 0.7206602871637648]","[0.6946738495989956, 0.6780999188421938, 0.7250332256517689, 0.7151037165926994, 0.7723762740791362, 0.7190489895443448, 0.7154980179220453, 0.7301392576469027, 0.7148832627821134]","[0.6879457400681611, 0.6842102746307666, 0.7137035158274907, 0.6950816803351041, 0.7722537783825751, 0.7087731279942749, 0.711437997462304, 0.7194476752541744, 0.71171256962381]","[0.7439132248419864, 0.729931317405168, 0.7727803678977765, 0.7387394069305976, 0.8248857098668851, 0.7582132257106227, 0.7679420738035097, 0.7760196688048491, 0.7366788102154951]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,7,2,[0.65229037 0.61688939 0.40447423],[0.63181479 0.57922366 0.37117847],[0.58021665 0.42005483 0.40846082],[0.78736982 0.56242115 0.62331056],25,-0.5555209522553862,0.44600704312324524,0.12261612739829575,-0.48279670012089543,0.5004464387893677,-0.040240511345762675,"[0.025118864315095794, 0.01, 0.06309573444801933, 100.0]","[0.6768505688621, 0.29553953252839915, -0.5008364317339405, 0.3532633610290942]","[0.081757290470577, 0.19194084449250104, 0.3366849899820332, 0.1298190708971585]","[0.8923070535675182, 0.5091857489249407, 0.09670416497118306, 0.5301596520736538]",-0.37781826564543514,0.4123769247144752,-0.20100410637546995,"[0.4399966439162426, 0.33010809512290806, 0.34432625596509, 0.46896622467018634, 0.457213106587298, 0.3519195764208487, 0.43574878945939605, 0.42990394317912994, 0.3853907208063591]","[0.45899788631997485, 0.34268169598502063, 0.3494423151272802, 0.48682337563339173, 0.48239828945315794, 0.3687242755165899, 0.4510309240853819, 0.4405520588021016, 0.4076529650693125]","[0.37762350245644866, 0.29176992182409794, 0.3235892902871726, 0.4096696659904753, 0.37957669489755824, 0.30294152395125856, 0.39083236987961645, 0.39049805163972334, 0.31857664007312014]","[0.3968921014900833, 0.29870210912178713, 0.3289818460246537, 0.4321487869640538, 0.4020148198606845, 0.3110288484494449, 0.39577903651016483, 0.4032250773388827, 0.34144389515938955]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,7,2,[0.94496415 0.75789749 0.68093647],[0.93324602 0.75636284 0.65427253],[0.757823   0.52761224 0.52214503],[0.75973085 0.53288971 0.63050452],25,0.20545411585419984,0.20819535851478577,0.3435288552015532,0.20814325102519726,0.20668628811836243,0.39859103425997455,"[0.025118864315095794, 0.01, 0.06309573444801933, 100.0]","[0.6768505688621, 0.29553953252839915, -0.5008364317339405, 0.3532633610290942]","[0.081757290470577, 0.19194084449250104, 0.3366849899820332, 0.1298190708971585]","[0.8923070535675182, 0.5091857489249407, 0.09670416497118306, 0.5301596520736538]",0.32483840331437586,0.1298881079008667,0.6133591050910505,"[0.6439215381839127, 0.6834134082502084, 0.6466540612271164, 0.656450275263367, 0.6412162159302821, 0.660261687438158, 0.6768426956037723, 0.6730803378780047, 0.624021722607514]","[0.6364780669791833, 0.6732918137089865, 0.6408030581680175, 0.6479865292802445, 0.6294429739802829, 0.6524804866098453, 0.6706258258737299, 0.6629909240911627, 0.6104322960997719]","[0.6731232554180844, 0.7381374206190807, 0.6882939837729664, 0.6962560412663935, 0.6880814471879992, 0.6974584261117793, 0.7167052102027369, 0.7148986686451011, 0.671969099982667]","[0.6568021153154953, 0.6914846144093865, 0.6408719847753954, 0.6632843809940688, 0.6609606864602947, 0.6665262863685876, 0.6728527555625397, 0.6875648475519887, 0.6540614169409311]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,8,2,[0.80519644 0.65680957 0.90663752],[0.81892119 0.6130618  0.88924142],[0.53204278 0.4782538  0.78393682],[0.69785426 0.48325366 0.7598006 ],25,0.5022750786365492,0.0950663685798645,0.8437105579800753,0.5811846675403352,0.07170578092336655,0.863801445814202,"[0.025118864315095794, 0.01, 0.01, 39.810717055349734]","[0.66336193100779, 0.2598925700062116, -0.4841453874196802, 0.3322410081582058]","[0.08204017305070055, 0.19114965197478329, 0.3564962135339389, 0.13206518471009693]","[0.8937643730990222, 0.476674547165152, 0.13537936650482163, 0.5250789990185792]",0.6667115010197877,0.06356589578630445,0.9116085590738553,"[0.9223399602854694, 0.951278222442662, 0.9218003243555719, 0.9346087202327567, 0.9356758675745, 0.9485227776665767, 0.9495988402409004, 0.9411816116912461, 0.9404103252998065]","[0.9249917340543843, 0.9537139708104956, 0.9296696880553686, 0.9377357806053526, 0.939039910951764, 0.9510241707662028, 0.9510020064657205, 0.9451690919126152, 0.947073887214263]","[0.9182967589705533, 0.9420573716276479, 0.9052044033435417, 0.9245131443365361, 0.9207479096929436, 0.9400296811694513, 0.9445941934781986, 0.9340419190269966, 0.9180457970221232]","[0.9139803268251654, 0.9495481574124698, 0.9047822178624865, 0.9302184333072788, 0.9355531646558324, 0.9459465872446483, 0.9479447399760471, 0.9313220158637925, 0.9367352185331355]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,8,2,[0.79286022 0.67910084 0.7226592 ],[0.81758314 0.61634821 0.72435814],[0.53384304 0.36036125 0.56333444],[0.66585287 0.39119263 0.46264281],25,0.09888726523778542,0.23410022258758545,0.3955789365424496,0.18095646089719697,0.24184131622314453,0.45801558901902983,"[0.025118864315095794, 0.01, 0.01, 39.810717055349734]","[0.66336193100779, 0.2598925700062116, -0.4841453874196802, 0.3322410081582058]","[0.08204017305070055, 0.19114965197478329, 0.3564962135339389, 0.13206518471009693]","[0.8937643730990222, 0.476674547165152, 0.13537936650482163, 0.5250789990185792]",0.20117815953060977,0.18818665297827786,0.5186806850466615,"[0.7024950801447801, 0.6351668036371751, 0.7325289198922542, 0.6651469620725259, 0.7296656688569008, 0.7175008220391605, 0.7111533659310708, 0.7387604050575782, 0.6977848339480762]","[0.6885920847761213, 0.6129501230952619, 0.7154009408234929, 0.6541044593168951, 0.71563907441689, 0.6999960659266927, 0.6879988316301875, 0.727178256767392, 0.685172450650471]","[0.7212239388105239, 0.683387804709156, 0.7440651415674322, 0.6649672982512225, 0.7067084790960549, 0.7420199932735682, 0.7428539838686813, 0.7233976487759539, 0.7032101557449035]","[0.7268766138068172, 0.6803187508115729, 0.7741306107895561, 0.6949329933178903, 0.7735988976743462, 0.7589516676174553, 0.7615133864783742, 0.7760309453482527, 0.7291012525657358]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,8,2,[0.70009141 0.60862763 0.48663996],[0.65854388 0.54736837 0.42070005],[0.53757541 0.36870066 0.44738819],[0.56313329 0.41789055 0.43105713],25,-0.47744485638563267,0.4735550880432129,0.11242210748935144,-0.3737783108417625,0.5329990386962891,-0.06930004546745883,"[0.025118864315095794, 0.01, 0.01, 39.810717055349734]","[0.66336193100779, 0.2598925700062116, -0.4841453874196802, 0.3322410081582058]","[0.08204017305070055, 0.19114965197478329, 0.3564962135339389, 0.13206518471009693]","[0.8937643730990222, 0.476674547165152, 0.13537936650482163, 0.5250789990185792]",-0.34257739814289123,0.4362592468436889,-0.16298726191684132,"[0.42933408883427815, 0.40589257758429165, 0.3974803412813675, 0.4787278090680182, 0.5344229550306987, 0.4205022352609619, 0.48966547456791515, 0.44115321478154373, 0.37836273206517584]","[0.44722233753200163, 0.4184081340082481, 0.4032140684070112, 0.48904579992263614, 0.5532701475670803, 0.4363079059233758, 0.503958392068488, 0.4566951000085996, 0.3917496328673507]","[0.3735402684863309, 0.3710287890045732, 0.3743247304818402, 0.4374790418605904, 0.463879411471041, 0.38306151242391046, 0.4451967239663887, 0.39098939615376016, 0.3358207839112801]","[0.3861888112345493, 0.3699309617443361, 0.3788104190885755, 0.4538397066837091, 0.49731367669006454, 0.37400259771442157, 0.45122795702762347, 0.3984270868561254, 0.3490476367066524]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,8,2,[0.93884506 0.75078259 0.66620918],[0.93223817 0.75145953 0.60432966],[0.77277671 0.55197448 0.47336342],[0.79439631 0.52552394 0.45820959],25,0.1837183181263995,0.2160930037498474,0.30317277862862657,0.17689555872782256,0.23030367493629456,0.3612302014931028,"[0.025118864315095794, 0.01, 0.01, 39.810717055349734]","[0.66336193100779, 0.2598925700062116, -0.4841453874196802, 0.3322410081582058]","[0.08204017305070055, 0.19114965197478329, 0.3564962135339389, 0.13206518471009693]","[0.8937643730990222, 0.476674547165152, 0.13537936650482163, 0.5250789990185792]",0.3481601155403462,0.13081194797431728,0.6156655488648402,"[0.8432715007677097, 0.8569692310381543, 0.84780978964624, 0.856335363048796, 0.8462307434194851, 0.8613684936791065, 0.8047395456738754, 0.6971524066029567, 0.8470910202840456]","[0.8398748143968064, 0.8506731095434537, 0.8432067518422659, 0.851936898015135, 0.8412279271125707, 0.8566715762974726, 0.8010723704092992, 0.6861971555087953, 0.8413680063207896]","[0.858906590391916, 0.8861327803465622, 0.8659766297475291, 0.8771759158298694, 0.8751044927139974, 0.880496109530795, 0.8290975776510099, 0.7492494980583342, 0.8693782272033093]","[0.8460123245159908, 0.8637407407606237, 0.8542964035238774, 0.8582942614601692, 0.8447449789713866, 0.8673292116850044, 0.7990536509340431, 0.7076342031234897, 0.8572790655302819]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,9,2,[0.80483044 0.59015817 0.92004712],[0.82033175 0.61078327 0.90727048],[0.57599827 0.44335591 0.79579162],[0.67774577 0.51944296 0.76563605],25,0.49026671390424137,0.09270923584699631,0.8402924228579256,0.5693084667614491,0.07634332776069641,0.8638170802990187,"[0.01, 0.01, 0.01, 39.810717055349734]","[0.6501888492422648, 0.31124898736671663, -0.48185751877140764, 0.34160613764901626]","[0.0889669908583921, 0.19509654109756347, 0.36808191027588666, 0.1287168655766897]","[0.8821939498690539, 0.49677036466187297, 0.10678274128664722, 0.5283230708250659]",0.6109309222512354,0.06563988822251235,0.9021198715652762,"[0.9415598428446114, 0.94763359625251, 0.937452565978558, 0.9401158736026399, 0.9449145422241954, 0.9501927502292743, 0.935320050781848, 0.937398344287524, 0.9403983984981792]","[0.9473038140481704, 0.9555455278014111, 0.9418090541200176, 0.9445584780695888, 0.9561568987056539, 0.9562037121707918, 0.9420367279366357, 0.9462320811075724, 0.9471090306552078]","[0.9297578636276425, 0.9213279431039606, 0.9323923434319792, 0.9289315000300571, 0.9056561992020357, 0.9340099825148287, 0.9160742805871679, 0.913945045491271, 0.9176729624176054]","[0.9289330087287957, 0.9426320179340868, 0.9226774746092411, 0.9323095362414964, 0.9390082086702862, 0.9412794826009158, 0.9276016359103735, 0.9249860979768674, 0.9366909987922556]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,1,9,2,[0.80239784 0.58310451 0.74111447],[0.82511606 0.61418411 0.75488231],[0.562646   0.31486478 0.54007329],[0.68222077 0.43139046 0.51042575],25,0.024477421557208667,0.25341957807540894,0.365866588787503,0.15013840471058093,0.2602868378162384,0.447555447668158,"[0.01, 0.01, 0.01, 39.810717055349734]","[0.6501888492422648, 0.31124898736671663, -0.48185751877140764, 0.34160613764901626]","[0.0889669908583921, 0.19509654109756347, 0.36808191027588666, 0.1287168655766897]","[0.8821939498690539, 0.49677036466187297, 0.10678274128664722, 0.5283230708250659]",0.23200099141185837,0.18372067456431385,0.5525820184537825,"[0.7127275547820673, 0.6996828563310031, 0.7797626436488356, 0.7047160288703934, 0.7317222868706861, 0.7555987949483747, 0.7522183728669158, 0.7192772858386707, 0.7011368426159867]","[0.7006474551092998, 0.6796827637146206, 0.7673834541645386, 0.6949720794725327, 0.712727786722134, 0.7461271970655778, 0.7375863239435863, 0.7099237051896405, 0.6867575450695333]","[0.701039672107991, 0.7058947228289343, 0.798885690586445, 0.711832256872635, 0.7629037226227859, 0.785892615288752, 0.7595683923213796, 0.718512815588377, 0.7082724600316457]","[0.74471582364886, 0.7510095451653385, 0.8017996527591431, 0.7273510869036038, 0.7704373388658101, 0.7672938059289909, 0.7832407800940373, 0.7389477402653027, 0.7340810772753645]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,2,9,2,[0.70593802 0.58681585 0.51870097],[0.66832148 0.57176305 0.45637198],[0.62256316 0.41551581 0.52236411],[0.72050154 0.46675884 0.6354054 ],16,-0.46929502228937725,0.45694679021835327,0.09001344718147919,-0.47181311800463693,0.5253922343254089,-0.1004950945210561,"[0.01, 0.01, 0.01, 39.810717055349734]","[0.6501888492422648, 0.31124898736671663, -0.48185751877140764, 0.34160613764901626]","[0.0889669908583921, 0.19509654109756347, 0.36808191027588666, 0.1287168655766897]","[0.8821939498690539, 0.49677036466187297, 0.10678274128664722, 0.5283230708250659]",-0.33857747015721157,0.45193862373286087,-0.19231436935861623,"[0.40929065088963046, 0.3533942312332281, 0.38654787863386575, 0.43518065925458865, 0.4274855928413129, 0.441458127102012, 0.42719299971072794, 0.4016153437528313, 0.37941300451761556]","[0.4214695870553, 0.36162365775459704, 0.39504462056540773, 0.4513103253791409, 0.44683613449883625, 0.4541707480263759, 0.44412248840079804, 0.42915233985407586, 0.39310848076819305]","[0.36497887666358403, 0.3299116024539439, 0.36165251504279533, 0.3844478345491977, 0.35969690707622737, 0.40617632730708586, 0.3743257969983095, 0.31909869643659605, 0.33502622721199726]","[0.37363073640292044, 0.32682428676610537, 0.3599983399605184, 0.39868239900956276, 0.3835315306177686, 0.40386529902826696, 0.3856038577087824, 0.341504334555789, 0.35028879382383143]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,3,9,2,[0.94623895 0.7596226  0.59273333],[0.93811408 0.77309129 0.59568862],[0.79059465 0.54533169 0.41183718],[0.7932894  0.55215798 0.53614118],25,0.18691427506466776,0.21129456162452698,0.3251863078117315,0.19251024169864195,0.2167322039604187,0.38552135274530996,"[0.01, 0.01, 0.01, 39.810717055349734]","[0.6501888492422648, 0.31124898736671663, -0.48185751877140764, 0.34160613764901626]","[0.0889669908583921, 0.19509654109756347, 0.36808191027588666, 0.1287168655766897]","[0.8821939498690539, 0.49677036466187297, 0.10678274128664722, 0.5283230708250659]",0.341530493432095,0.12664960993460572,0.618329580171066,"[0.8504038715810961, 0.8529674252670183, 0.8496050963045566, 0.829741431984214, 0.8626462875335354, 0.8536672253397408, 0.7668684480741702, 0.6477292415046196, 0.847206492696422]","[0.8443373666161369, 0.8460335113985437, 0.8429658795661515, 0.8216754224061451, 0.8546456830381511, 0.8474680223310305, 0.7596526903603689, 0.6340131841749328, 0.841465374461356]","[0.8618991040426699, 0.8806962976811492, 0.8785779702021989, 0.8618092156450944, 0.8962013409522436, 0.8787247253661603, 0.801799991633019, 0.7036421077736534, 0.869539520538616]","[0.8725833728592913, 0.8651810646880909, 0.8608251102880227, 0.8448907627999322, 0.8745388505752247, 0.8632164606303201, 0.776165067307611, 0.6725030908952594, 0.857660828644896]"
2,cosine,/logs,-1,tsne,-1,10,pca,16.4444444444444,5,5,0,8,1,[0.76491569 0.63488837 0.91776971],[0.72895508 0.64534871 0.93170467],[0.56103921 0.31476187 0.72667268],[0.67074397 0.44410371 0.79470663],25,0.4553385476567175,0.08425062894821167,0.7230597007743471,0.749697028058019,0.07357372343540192,0.8254443592960472,"[100.0, 39.810717055349734, 39.810717055349734, 6.309573444801936]","[0.7225251059702181, 0.05698606185185947, -0.3539285821917791, -0.010565019480810123]","[0.0659507094348637, 0.1735905068219905, 0.30852124286543714, 0.24243271836340907]","[0.8030924295487235, 0.3306431691615658, 0.1300390483101489, 0.30323094030521613]",0.7498825411767888,0.0578941965426687,0.865002248047857,"[0.9223399602854694, 0.951278222442662, 0.9218003243555719, 0.9346087202327567, 0.9356758675745, 0.9485227776665767, 0.9495988402409004, 0.9411816116912461, 0.9404103252998065]","[0.9217114833445987, 0.950465372190959, 0.9198013012821953, 0.9337301357952527, 0.9340669189279266, 0.9484522995232489, 0.9507686605791822, 0.9391478360001457, 0.9381899502103963]","[0.9147063195850622, 0.9452707723543976, 0.9087761233402737, 0.9258744626814741, 0.9299038248234988, 0.9361463612314088, 0.9355118182457627, 0.9279849801714234, 0.9337590915952292]","[0.9305810038656237, 0.9586340753646281, 0.9400708374825973, 0.9442153969269174, 0.9454882513702403, 0.9587317050640506, 0.9567059904410797, 0.9589958271487997, 0.9534137489411535]"
