,batch_size,conditional,delta,device,learning_rate,loss_distance,model,num_hidden_units,num_output,num_steps,save_frequency,share_model,temperature,time_offset,tqdm,train_ratio,valid_frequency,valid_ratio,variant,steps,data_mode,repeat,valid_accuracy,test_accuracy,train_consistency_raw,train_consistency,valid_consistency_raw,valid_consistency,test_consistency_raw,test_consistency,valid_accuracy_raw,test_accuracy_raw
669,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,1750,single-session,4.0,61.447811447811446,61.89113355780023,"[0.95003444 0.92886883 0.94245217 0.85494738 0.85993895 0.8383195
 0.881281   0.9172065  0.87032848 0.96313958 0.96558148 0.94722608]",0.9099436990681824,"[0.41761895 0.50549191 0.62270676 0.40514428 0.35300116 0.40392468
 0.51474304 0.38182481 0.50985983 0.65344604 0.45606592 0.53662903]",0.48003803442796233,"[0.48909183 0.49770356 0.64436387 0.45413771 0.35148252 0.44536965
 0.48959874 0.37859561 0.50204489 0.66537058 0.49332826 0.52510134]",0.4946823812045193,[68.95622896 38.7654321  62.08754209 75.98204265],[70.81930415 43.86083053 56.65544332 76.22895623]
670,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,1800,multi-session,4.0,58.17620650953984,58.87205387205387,"[0.99615718 0.99658254 0.99751254 0.9960766  0.99582394 0.9967367
 0.99650697 0.99581569 0.99712376 0.99745797 0.99674521 0.99712824]",0.9966389441619519,"[0.42467399 0.535798   0.66156121 0.42418189 0.37356551 0.43843665
 0.55168326 0.39929095 0.55981207 0.67195541 0.45369202 0.55542253]",0.5041727905869021,"[0.45106497 0.51033464 0.70797812 0.45550767 0.3524143  0.45862473
 0.53268899 0.36871768 0.56164949 0.69516824 0.46796916 0.54821064]",0.5091940524701497,[65.34231201 36.11672278 59.12457912 72.12121212],[67.8338945  41.32435466 54.2312009  72.09876543]
671,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,1800,single-session,4.0,61.5263748597082,61.45342312008978,"[0.95021797 0.93038198 0.94173356 0.85279004 0.86130885 0.83520695
 0.88123499 0.91716213 0.87049592 0.96265597 0.96498009 0.9483256 ]",0.9097078352095405,"[0.41793725 0.50673507 0.62165232 0.40470417 0.35116312 0.40502264
 0.51709651 0.38209081 0.50849135 0.65368258 0.45537619 0.53705325]",0.48008377233272237,"[0.49063664 0.49882593 0.64120901 0.4553664  0.35217816 0.44456625
 0.4909889  0.37898336 0.50086275 0.66332241 0.49222687 0.52495861]",0.49451044056352167,[69.33782267 38.47362514 62.0650954  76.22895623],[70.05611672 44.08529742 55.91470258 75.75757576]
672,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,1850,multi-session,4.0,58.333333333333336,58.77665544332211,"[0.99620597 0.99663611 0.99753786 0.99612898 0.99583221 0.99673358
 0.99656448 0.99583785 0.99715546 0.99746499 0.99673469 0.99714124]",0.9966644511084606,"[0.4247426  0.53630632 0.6594144  0.42336233 0.37488507 0.43773212
 0.5492607  0.39978113 0.55613051 0.6666602  0.45154921 0.55357636]",0.5027834124296828,"[0.44923895 0.50938492 0.70651368 0.45336779 0.35313176 0.45594319
 0.53162384 0.36670708 0.56000884 0.69139056 0.46432173 0.54574918]",0.5072817916749308,[65.25252525 36.11672278 59.41638608 72.54769921],[67.78900112 40.02244669 54.41077441 72.88439955]
673,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,1850,single-session,4.0,61.397306397306394,61.621773288439954,"[0.95132447 0.93072291 0.94230331 0.85122882 0.86281006 0.83735983
 0.88196172 0.91886305 0.87226311 0.96184593 0.96561311 0.94875806]",0.9104211984281159,"[0.41536245 0.50414132 0.61729057 0.40270305 0.34900038 0.40376877
 0.51441251 0.38080115 0.50998911 0.65038496 0.45303554 0.53560206]",0.47804098839000336,"[0.49151536 0.49763104 0.64006273 0.45508199 0.35249201 0.44317917
 0.49044544 0.37832137 0.50041927 0.66037652 0.49179391 0.52409299]",0.4937843170979098,[69.00112233 38.1369248  62.2671156  76.18406285],[71.31313131 44.19753086 55.8698092  75.10662177]
674,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,1900,multi-session,4.0,58.529741863075195,58.65319865319865,"[0.9963556  0.99679352 0.9976443  0.99626496 0.99605297 0.99683756
 0.99671947 0.99604501 0.9973005  0.99756538 0.99686016 0.99730369]",0.9968119265740342,"[0.42412348 0.53495564 0.65772825 0.42335297 0.37536472 0.43960999
 0.54793946 0.39897776 0.55517714 0.66533893 0.4516346  0.55093325]",0.5020946833910023,"[0.44997046 0.50868722 0.70742436 0.45472373 0.3533479  0.45728364
 0.52832868 0.3675408  0.55991493 0.69097249 0.46286849 0.54582515]",0.507240653146102,[65.07295174 36.54320988 59.41638608 73.08641975],[67.31762065 40.69584736 53.64758698 72.95173962]
675,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,1900,single-session,4.0,61.47586980920314,60.61167227833895,"[0.95173253 0.93157403 0.94338647 0.85005475 0.8640314  0.8382608
 0.88115731 0.91992947 0.87474793 0.96163748 0.96592739 0.94940463]",0.9109870162286485,"[0.41525991 0.50712513 0.61911211 0.40187917 0.34995394 0.4049055
 0.51612203 0.38099448 0.5114194  0.6514075  0.45348449 0.53826482]",0.4791607058239185,"[0.49217957 0.49865913 0.6408781  0.45342432 0.34916662 0.44335283
 0.48902326 0.37614621 0.49846803 0.66178531 0.49276178 0.52260713]",0.4932043571041745,[68.93378227 38.29405163 62.15488215 76.52076319],[69.49494949 43.34455668 55.2637486  74.34343434]
676,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,1950,multi-session,4.0,58.4736251402918,58.92255892255893,"[0.99648513 0.99689237 0.99770267 0.99641052 0.99620975 0.99699014
 0.99683307 0.99619705 0.99737485 0.99765609 0.99699973 0.99738356]",0.9969279107222373,"[0.42420879 0.53515774 0.65580194 0.42254635 0.37630766 0.44110387
 0.54807912 0.39892855 0.55406624 0.66337527 0.45170863 0.54876554]",0.5016708086054449,"[0.44882423 0.50853334 0.70401869 0.45254939 0.35176157 0.45601984
 0.52812411 0.3653819  0.5605557  0.68947878 0.46155308 0.54593806]",0.5060615597105738,[64.71380471 36.79012346 59.73063973 72.65993266],[68.48484848 39.5959596  54.2312009  73.37822671]
677,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,1950,single-session,4.0,61.41414141414141,61.28507295173962,"[0.95201232 0.93117707 0.94469383 0.84999145 0.86147489 0.83884103
 0.88240063 0.92098574 0.87704124 0.96268501 0.96622803 0.94980046]",0.911444308738657,"[0.41556466 0.50711948 0.61550031 0.40070283 0.35064443 0.40270547
 0.5149941  0.3804202  0.51070731 0.649236   0.45200919 0.53827552]",0.4781566251037563,"[0.49216801 0.49694406 0.64015695 0.45213336 0.35153904 0.44278834
 0.48872846 0.37687656 0.49713815 0.65656283 0.49391228 0.5198435 ]",0.4923992964066706,[68.59708193 38.29405163 62.31200898 76.45342312],[70.21324355 44.51178451 53.93939394 76.47586981]
678,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2000,multi-session,4.0,58.484848484848484,58.74298540965208,"[0.99671592 0.99705347 0.99783146 0.9966579  0.99638903 0.99712653
 0.99700942 0.9963888  0.99750001 0.9977853  0.99714998 0.99751754]",0.9970937807875477,"[0.42246374 0.53494701 0.65682773 0.4216209  0.37432231 0.44023499
 0.547088   0.39616634 0.55358437 0.66307346 0.45010033 0.54885637]",0.5007737938022016,"[0.4486707  0.50844049 0.70250309 0.45239085 0.35162796 0.45395584
 0.52667176 0.36487795 0.56153241 0.68943695 0.4594401  0.54632081]",0.5054890748675931,[64.75869809 36.61054994 59.39393939 73.17620651],[67.81144781 38.60830527 55.53310887 73.01907969]
679,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2000,single-session,4.0,61.408529741863084,61.958473625140286,"[0.95217184 0.93156448 0.94387048 0.85055568 0.8601267  0.84015252
 0.88361922 0.92147364 0.87771196 0.96177842 0.96540675 0.94932357]",0.9114796046986203,"[0.4158999  0.50585295 0.61525179 0.39895188 0.35049173 0.4016214
 0.51504356 0.37922464 0.5107262  0.64867748 0.45019125 0.53514242]",0.47725626564950596,"[0.48970147 0.49628516 0.63628022 0.45160851 0.34970168 0.4413872
 0.4897251  0.37443131 0.49636948 0.6556056  0.49320328 0.5202001 ]",0.49120825941406177,[68.43995511 38.47362514 62.15488215 76.56565657],[70.90909091 43.74859708 55.4657688  77.71043771]
680,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2050,multi-session,4.0,58.26038159371493,58.52413019079686,"[0.99687829 0.99722283 0.99796408 0.99681962 0.99659648 0.99733625
 0.9971728  0.99659089 0.99768261 0.99791328 0.99734979 0.99769493]",0.997268487917046,"[0.42175596 0.53363195 0.65565515 0.42046638 0.37393195 0.44029029
 0.54523464 0.3965935  0.55266638 0.66176272 0.44932664 0.54757922]",0.4999078988029583,"[0.44901941 0.50729789 0.6993922  0.45286078 0.35060892 0.45378045
 0.52462105 0.36285863 0.55958009 0.68785661 0.45838642 0.54529136]",0.5042961504789362,[64.19753086 36.63299663 59.23681257 72.97418631],[67.18294052 38.9674523  54.4332211  73.51290685]
681,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2050,single-session,4.0,61.46464646464646,61.7003367003367,"[0.95260621 0.9328539  0.94438763 0.85034722 0.86269958 0.84129576
 0.88418312 0.92338553 0.87765665 0.9621276  0.96604072 0.95071006]",0.9123578302146627,"[0.41321467 0.50503576 0.61322797 0.39745234 0.34963348 0.4004013
 0.51317588 0.37875755 0.51035593 0.64571659 0.4482671  0.53422014]",0.4757882257478694,"[0.48914039 0.49702814 0.63587078 0.44952266 0.35062907 0.44054737
 0.48923949 0.37443168 0.49524094 0.65410357 0.49469452 0.52068155]",0.49092751442299126,[68.39506173 38.49607183 62.17732884 76.79012346],[69.15824916 42.76094276 57.71043771 77.17171717]
682,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2100,multi-session,4.0,58.37261503928171,59.466891133557795,"[0.99706861 0.99734231 0.99802919 0.99699686 0.99677411 0.99744961
 0.9972952  0.99678326 0.9977542  0.99798658 0.99746979 0.99776913]",0.997393237263039,"[0.42192144 0.53423275 0.65708896 0.41973364 0.37410564 0.4408722
 0.54557783 0.39673646 0.55240086 0.66058261 0.44973132 0.54729601]",0.500023309384722,"[0.44870492 0.50609876 0.69728353 0.45176365 0.35023147 0.45360528
 0.52250784 0.36270592 0.55876727 0.68574961 0.45655193 0.5452607 ]",0.503269240178238,[64.26487093 36.61054994 59.21436588 73.4006734 ],[68.28282828 40.22446689 56.09427609 73.26599327]
683,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2100,single-session,4.0,61.638608305274964,61.71156004489338,"[0.95115001 0.93206753 0.9406951  0.85019767 0.86239706 0.84050083
 0.8841377  0.92266387 0.87796773 0.96175097 0.96517362 0.95142247]",0.9116770457302961,"[0.41571412 0.50585677 0.61012585 0.39744389 0.35082665 0.40004676
 0.51269752 0.37798547 0.50848208 0.64326122 0.4482926  0.53274069]",0.47528946767533603,"[0.48825698 0.49882666 0.63343139 0.44933751 0.35052734 0.43898438
 0.4917762  0.37611149 0.49574053 0.65232352 0.49345567 0.51964358]",0.4907012713993445,[68.19304153 38.29405163 63.00785634 77.05948373],[69.47250281 44.48933782 56.96969697 75.91470258]
684,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2150,multi-session,4.0,58.28282828282828,59.388327721661064,"[0.99718611 0.99748906 0.99810913 0.99712156 0.99692676 0.99752296
 0.99743069 0.99691617 0.99784772 0.99806983 0.99754993 0.99787202]",0.9975034949453405,"[0.42117602 0.53281892 0.65555825 0.41927542 0.37259088 0.43970274
 0.54399458 0.39649955 0.55058888 0.65805563 0.45048605 0.54792862]",0.49905629465481366,"[0.44795067 0.50427022 0.69514029 0.44982789 0.34871161 0.45246467
 0.52059268 0.36156205 0.5567741  0.68419393 0.45617173 0.54521527]",0.5019062594523029,[63.97306397 36.74523008 59.01234568 73.4006734 ],[68.50729517 39.70819304 55.57800224 73.75982043]
685,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2150,single-session,4.0,61.54882154882155,61.09988776655443,"[0.95108264 0.93291777 0.93818213 0.84909254 0.86474612 0.83743633
 0.88485012 0.92323605 0.87669224 0.96063148 0.96415979 0.95102858]",0.9111713167384451,"[0.41261053 0.50654094 0.605819   0.39446863 0.35203375 0.39641462
 0.5135742  0.37754083 0.50748874 0.63780226 0.44604279 0.53281487]",0.4735959297363796,"[0.48667143 0.49836501 0.62996131 0.44510419 0.35027388 0.43528435
 0.49175626 0.3755971  0.4950356  0.6494455  0.490274   0.51813922]",0.4888256533444529,[68.39506173 38.18181818 62.96296296 76.65544332],[68.97867565 43.43434343 56.04938272 75.93714927]
686,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2200,multi-session,4.0,58.28282828282828,59.61279461279461,"[0.99728734 0.99754018 0.99817224 0.99720696 0.99707574 0.99767099
 0.99747696 0.99707864 0.99793075 0.99813183 0.99770332 0.99796027]",0.9976029343347997,"[0.42174237 0.53412918 0.65685691 0.41761295 0.37191814 0.43914251
 0.54551242 0.39656292 0.55205023 0.65824619 0.45038732 0.54878949]",0.49941255252473554,"[0.44720279 0.50202885 0.69368334 0.44778981 0.34755627 0.45054265
 0.51787204 0.36022139 0.55451261 0.68234841 0.4550109  0.54479235]",0.5002967829427953,[64.35465769 36.45342312 58.63075196 73.69248036],[68.01346801 40.47138047 55.93714927 74.0291807 ]
687,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2200,single-session,4.0,61.72278338945007,62.10998877665545,"[0.95092706 0.93300168 0.93618006 0.85009826 0.86640712 0.83564133
 0.88489307 0.92403937 0.87507769 0.96091918 0.96352284 0.95107233]",0.9109816653676306,"[0.41406126 0.50472253 0.60351635 0.39548712 0.35137285 0.39918228
 0.51219141 0.37811626 0.5054763  0.63847366 0.44917016 0.53225805]",0.47366901938907136,"[0.48466183 0.4981813  0.62620812 0.44348465 0.34958354 0.43202077
 0.4912343  0.37420014 0.49434845 0.64891538 0.48887225 0.51954944]",0.4876050144125229,[68.52974186 38.42873176 63.14253648 76.79012346],[70.79685746 44.30976431 57.68799102 75.64534231]
688,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2250,multi-session,4.0,58.2267115600449,59.64646464646464,"[0.99731026 0.99758312 0.9981546  0.9972229  0.99706532 0.99763444
 0.99750222 0.99706077 0.9979135  0.99810864 0.99766771 0.99794688]",0.9975975298712353,"[0.42236115 0.53342247 0.65591851 0.41756567 0.37172622 0.43881356
 0.54576111 0.39690766 0.55136275 0.65844423 0.45040133 0.5476122 ]",0.49919140552409613,"[0.44578391 0.5009198  0.69116488 0.44701917 0.34810317 0.45047936
 0.51698564 0.36088163 0.55402488 0.68162945 0.45598755 0.54540978]",0.49986576739469457,[64.04040404 36.47586981 58.54096521 73.84960718],[69.71941639 38.87766554 55.62289562 74.36588103]
689,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2250,single-session,4.0,61.83501683501684,61.48148148148149,"[0.94935197 0.93409036 0.93357104 0.85006978 0.86774053 0.83476655
 0.88415623 0.92224264 0.87359972 0.96079946 0.96196732 0.95187627]",0.9103526554613438,"[0.41245359 0.50627611 0.59996032 0.39249304 0.34923921 0.39715039
 0.5103186  0.37805238 0.50295796 0.63691359 0.44966303 0.53182408]",0.4722751907754398,"[0.48473679 0.49870631 0.62808429 0.44235269 0.34940501 0.43028551
 0.491193   0.37396241 0.49385593 0.64675794 0.48621783 0.51871426]",0.4870226637921881,[68.73176207 38.15937149 63.20987654 77.23905724],[69.87654321 43.36700337 56.4983165  76.18406285]
690,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2300,multi-session,4.0,58.24915824915824,59.55106621773289,"[0.99723841 0.99749247 0.99811594 0.99720104 0.99699284 0.9976214
 0.99745335 0.99698466 0.99786992 0.99808744 0.99764901 0.99789495]",0.9975501185294613,"[0.42233314 0.53342743 0.65462864 0.41794464 0.36993053 0.43794629
 0.54653624 0.3956953  0.54964629 0.65803055 0.45001963 0.54665025]",0.4985657441623509,"[0.44405961 0.49710005 0.69098873 0.44452689 0.34591931 0.45031398
 0.51418491 0.35990586 0.55128376 0.67905817 0.45482217 0.54405356]",0.49801808265858066,[64.37710438 36.2962963  58.47362514 73.84960718],[68.57463524 40.13468013 55.82491582 73.67003367]
691,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2300,single-session,4.0,61.97530864197531,61.27946127946128,"[0.94861811 0.93661614 0.93389049 0.85116575 0.8722515  0.83580533
 0.88436896 0.9224914  0.87391192 0.96059198 0.96131146 0.95365606]",0.9112232591437038,"[0.41024699 0.50677792 0.5974896  0.39171972 0.35021939 0.39424644
 0.50987086 0.37861595 0.50293968 0.63467797 0.44847709 0.53350196]",0.471565296864917,"[0.48411478 0.49969796 0.62909301 0.44157187 0.34985525 0.43072064
 0.49048414 0.37653963 0.49597184 0.64740091 0.48772758 0.52127709]",0.48787122486886103,[68.664422   38.27160494 63.52413019 77.44107744],[70.05611672 43.95061728 56.04938272 75.0617284 ]
692,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2350,multi-session,4.0,58.316498316498325,59.00673400673401,"[0.9971816  0.99743066 0.99806375 0.99707845 0.99692705 0.9975637
 0.99735598 0.99694941 0.99782264 0.99800081 0.99759407 0.99783443]",0.9974835454677244,"[0.4214581  0.52967136 0.65328493 0.41655357 0.36801518 0.43657346
 0.54325331 0.39487814 0.54848571 0.6551229  0.44898221 0.54331015]",0.4966324177843586,"[0.44360634 0.49547523 0.68974837 0.4439103  0.34441602 0.44833679
 0.51368994 0.35852816 0.55180884 0.67703179 0.45409175 0.54255348]",0.49693308409194453,[64.39955107 36.7003367  58.49607183 73.67003367],[69.02356902 39.50617284 54.90460157 72.59259259]
693,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2350,single-session,4.0,61.89113355780023,62.845117845117855,"[0.95031025 0.93773448 0.93336528 0.85239728 0.87406857 0.83728997
 0.88591347 0.92401874 0.87653594 0.96126187 0.96216082 0.95400328]",0.9124216636108248,"[0.41181358 0.50616159 0.59555437 0.39132656 0.35067007 0.39297209
 0.50976312 0.38009772 0.50211441 0.63333491 0.44858464 0.53143602]",0.4711524233367525,"[0.48015725 0.4981016  0.62750365 0.44104129 0.34735122 0.42976404
 0.48810474 0.37300748 0.49378425 0.64451871 0.4859346  0.51986551]",0.4857611949862755,[68.57463524 37.84511785 63.47923681 77.66554433],[70.19079686 44.55667789 59.43883277 77.19416386]
694,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2400,multi-session,4.0,58.249158249158256,59.320987654320994,"[0.99730165 0.99752483 0.99810569 0.99719366 0.99710744 0.99763762
 0.9974456  0.99712867 0.99788207 0.99804799 0.99768376 0.99791495]",0.9975811630369223,"[0.42000392 0.52811914 0.65328557 0.41515266 0.36604476 0.43522559
 0.54207319 0.39186977 0.54592423 0.65443593 0.4475887  0.54241565]",0.49517825777839075,"[0.44274741 0.49442828 0.68728109 0.44225382 0.34331587 0.44592064
 0.51004747 0.35811633 0.54846347 0.6731078  0.45503764 0.54103141]",0.49514593558205694,[64.30976431 36.58810325 58.04713805 74.05162738],[67.96857464 39.41638608 56.27384961 73.62514029]
695,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2400,single-session,4.0,61.90796857463524,61.94725028058362,"[0.95216296 0.93883017 0.93481754 0.85482966 0.87579037 0.83945361
 0.88829411 0.92589857 0.87833799 0.96195261 0.96217244 0.95472932]",0.9139391131491728,"[0.4112637  0.50750165 0.59843766 0.38866101 0.34869911 0.39295305
 0.50899868 0.37929859 0.50432055 0.63374629 0.44982413 0.5323601 ]",0.47133870909054787,"[0.48066048 0.49940279 0.62770156 0.43889448 0.34928576 0.43025952
 0.48990549 0.37539118 0.4945374  0.64590478 0.4870644  0.52187972]",0.4867406301662104,[68.30527497 38.11447811 63.68125701 77.5308642 ],[70.46015713 44.71380471 56.58810325 76.02693603]
696,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2450,multi-session,4.0,58.26038159371492,59.64646464646464,"[0.99739182 0.99766435 0.99820695 0.99730689 0.99722093 0.99778146
 0.99759902 0.99722187 0.99802632 0.99815331 0.99781248 0.99804512]",0.9977025437222506,"[0.41849717 0.52626567 0.65163794 0.41317049 0.36499713 0.43251534
 0.53964229 0.39013686 0.54342563 0.65269928 0.4449278  0.53944957]",0.4931137649994984,"[0.44260895 0.49609436 0.68713609 0.44148778 0.34289291 0.44642287
 0.50968327 0.35790141 0.54917527 0.67236069 0.45534544 0.54371492]",0.49540199618220415,[64.28731762 36.2962963  58.20426487 74.25364759],[69.58473625 40.04489338 55.84736251 73.10886644]
697,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2450,single-session,4.0,61.90796857463524,62.003367003366996,"[0.95291837 0.93853774 0.93548933 0.8558828  0.87796297 0.84264517
 0.88805593 0.92902539 0.88055443 0.96234626 0.96423934 0.95563603]",0.9152744783283537,"[0.41118009 0.50455593 0.59863684 0.39020363 0.34975857 0.39338943
 0.50763058 0.38010609 0.50348395 0.6344627  0.45019251 0.53095838]",0.4712132250917523,"[0.47869143 0.49762837 0.62807495 0.43870242 0.34746787 0.43204424
 0.48952406 0.37267521 0.49270199 0.64474324 0.4859094  0.51790762]",0.48550590094229484,[68.70931538 38.36139169 63.05274972 77.50841751],[70.99887767 44.75869809 56.72278339 75.53310887]
698,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2500,multi-session,4.0,58.299663299663294,59.30415263748597,"[0.99750024 0.99768869 0.99823216 0.99740505 0.99729482 0.99785316
 0.99762768 0.99732024 0.99807557 0.9981772  0.99788304 0.99808639]",0.9977620198746748,"[0.4187561  0.52410619 0.65291728 0.41337047 0.36426838 0.43150553
 0.53642201 0.3886282  0.5422686  0.65155048 0.44451121 0.53860021]",0.4922420539815121,"[0.44147054 0.49539075 0.68657441 0.44116451 0.34148893 0.44616469
 0.50892872 0.35657099 0.54877171 0.6721153  0.45515995 0.5437677 ]",0.4947973499284998,[64.42199776 36.56565657 58.00224467 74.20875421],[69.31537598 38.72053872 55.69023569 73.49046016]
699,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2500,single-session,4.0,62.06509539842873,62.48035914702582,"[0.95407797 0.9388376  0.93461453 0.85676495 0.87804622 0.84268724
 0.89049996 0.93013065 0.88174849 0.96145428 0.96400042 0.95517134]",0.9156694712153566,"[0.41051026 0.5052306  0.59856842 0.38966843 0.35005807 0.39450711
 0.50821717 0.38055714 0.5049229  0.63399723 0.45014841 0.53167644]",0.4715051807570136,"[0.47719154 0.49833072 0.62697198 0.43750748 0.34825907 0.43198789
 0.49054003 0.37382068 0.49335117 0.64288408 0.48652051 0.51866234]",0.48550229070475953,[68.64197531 38.18181818 63.45679012 77.97979798],[70.99887767 44.35465769 58.00224467 76.56565657]
700,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2550,multi-session,4.0,58.45117845117845,59.16947250280583,"[0.99758209 0.99780053 0.99832421 0.99744434 0.99740294 0.99792371
 0.99768417 0.99740059 0.99813027 0.99823021 0.99795581 0.99815633]",0.9978362661872735,"[0.42066052 0.5237495  0.65128476 0.41259837 0.36321252 0.4301309
 0.53675753 0.38769313 0.54120902 0.65076292 0.44398603 0.53839403]",0.49170326921070195,"[0.44155904 0.49504429 0.68621211 0.44006177 0.34087223 0.44466982
 0.50789157 0.35684743 0.5486943  0.67132878 0.45545813 0.54354684]",0.49434885811488377,[64.80359147 36.47586981 58.1369248  74.38832772],[68.88888889 40.35914703 54.18630752 73.24354658]
701,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2550,single-session,4.0,61.99775533108866,62.33445566778901,"[0.95406132 0.93877991 0.93498778 0.85655214 0.87903465 0.84302565
 0.89105052 0.93201009 0.88352118 0.96202094 0.96408771 0.95583203]",0.9162469940303964,"[0.41148866 0.50211762 0.59736692 0.38948042 0.34949677 0.39381932
 0.50704139 0.38096678 0.50399063 0.63263938 0.45197122 0.52753854]",0.47065980389700607,"[0.47610284 0.49678181 0.62650804 0.43505998 0.34624179 0.43117976
 0.48925967 0.37385635 0.49526163 0.64077638 0.48575475 0.51740449]",0.4845156236660693,[68.64197531 38.45117845 63.27721661 77.62065095],[69.49494949 45.43209877 58.33894501 76.07182941]
702,7200,time_delta,0.1,cuda,0.003,cosine,offset10-model,32,128,5000,50,False,1,10,False,0.8,100,0.1,single-session,2600,multi-session,4.0,58.27721661054994,59.332210998877656,"[0.99762434 0.99782871 0.99832482 0.99755902 0.99743845 0.9979636
 0.99777478 0.99745196 0.99815376 0.99829104 0.99800933 0.99818235]",0.997883513459708,"[0.42039154 0.52260519 0.65149654 0.4112398  0.36154567 0.428593
 0.53594102 0.38760724 0.5402618  0.64899394 0.44309401 0.5374452 ]",0.4907679134105062,"[0.44167283 0.49371665 0.6850499  0.4392382  0.34072173 0.44393032
 0.50770505 0.35724147 0.54799097 0.67163297 0.45540116 0.54348486]",0.4939821760697235,[64.51178451 36.34118967 58.06958474 74.18630752],[68.95622896 38.49607183 56.38608305 73.49046016]
